domain,severity,issue_type,fund_id,asset_id,asset_code,field,source_column,csv_column,source_value,csv_value,difference,source_asset_name,csv_asset_name,csv_asset_candidates_for_fund,relation_type,match_method,api_enrichment_status,building_ledger_source,interpretation
asset_physical,review,source_nonblank_csv_blank,,ast_c6d650564064,,portfolio_region,투자지역,portfolio_region,대한민국,,,,"이지스411호(200호 재간접, 디어스 판교)",,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_ea83005ce057,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경기도 성남시 수정구 창업로 18,경기도 성남시 수정구 시흥동 288-2,,,판교아이스퀘어C1블럭상업및숙박시설,,,asset_code,pending,building_cache.json,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_ea83005ce057,,business_stage,사업단계,business_stage,운영/실물,,,,판교아이스퀘어C1블럭상업및숙박시설,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ea83005ce057,,portfolio_region,투자지역,portfolio_region,대한민국,,,,판교아이스퀘어C1블럭상업및숙박시설,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_578a66328a1e,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경기도 성남시 수정구 창업로 17,시흥동 339,,,판교아이스퀘어E동,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_578a66328a1e,,business_stage,사업단계,business_stage,운영/실물,,,,판교아이스퀘어E동,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_578a66328a1e,,portfolio_region,투자지역,portfolio_region,대한민국,,,,판교아이스퀘어E동,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_19e5bba5f247,,business_stage,사업단계,business_stage,운영/실물,,,,서영빌딩 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_19e5bba5f247,,asset_type,기초자산,asset_type,오피스,,,,서영빌딩 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_19e5bba5f247,,portfolio_region,투자지역,portfolio_region,대한민국,,,,서영빌딩 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_dd22d6a3cb4f,,business_stage,사업단계,business_stage,운영/실물,,,,티맥스수내타워,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_dd22d6a3cb4f,,portfolio_region,투자지역,portfolio_region,대한민국,,,,티맥스수내타워,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_af02aac59036,,business_stage,사업단계,business_stage,밸류애드,,,,롯데백화점분당점,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_af02aac59036,,portfolio_region,투자지역,portfolio_region,대한민국,,,,롯데백화점분당점,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_1063cfdde684,,business_stage,사업단계,business_stage,운영/실물,,,,후너스빌딩 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_1063cfdde684,,portfolio_region,투자지역,portfolio_region,대한민국,,,,후너스빌딩 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_7a35fc542c9f,,address_text,"전체주소(시/도, 구/군 포함)",address_text,분당구 장미로 36,야탑동 343-1,,,이지스데이터센터위탁관리부동산투자회사 주식회사,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_7a35fc542c9f,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스데이터센터위탁관리부동산투자회사 주식회사,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_03afde6453fc,,business_stage,사업단계,business_stage,운영/실물,,,,탑빌딩,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_03afde6453fc,,portfolio_region,투자지역,portfolio_region,대한민국,,,,탑빌딩,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_156c375e17dc,,business_stage,사업단계,business_stage,운영/실물,,,,삼성중공업판교R&D센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_156c375e17dc,,asset_type,기초자산,asset_type,오피스,,,,삼성중공업판교R&D센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_156c375e17dc,,portfolio_region,투자지역,portfolio_region,대한민국,,,,삼성중공업판교R&D센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_d6b3682a1147,,portfolio_region,투자지역,portfolio_region,대한민국,,,,판교 테크원타워 (우선주),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_eb058774b3aa,,business_stage,사업단계,business_stage,운영/실물,,,,판교 알파돔시티 비즈니스호텔 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_eb058774b3aa,,asset_type,기초자산,asset_type,호텔,,,,판교 알파돔시티 비즈니스호텔 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_eb058774b3aa,,portfolio_region,투자지역,portfolio_region,대한민국,,,,판교 알파돔시티 비즈니스호텔 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_d2b8095c4603,,business_stage,사업단계,business_stage,운영/실물,,,,2001아울렛(안양) (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_d2b8095c4603,,asset_type,기초자산,asset_type,리테일,,,,2001아울렛(안양) (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_d2b8095c4603,,portfolio_region,투자지역,portfolio_region,대한민국,,,,2001아울렛(안양) (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_03b867e56a1e,,business_stage,사업단계,business_stage,운영/실물,,,,평촌G스퀘어,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_03b867e56a1e,,asset_type,기초자산,asset_type,오피스복합,리테일,,,평촌G스퀘어,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_03b867e56a1e,,portfolio_region,투자지역,portfolio_region,대한민국,,,,평촌G스퀘어,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_223bae23bf93,,business_stage,사업단계,business_stage,운영/실물,,,,뉴코아아울렛(평촌),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_223bae23bf93,,asset_type,기초자산,asset_type,리테일,,,,뉴코아아울렛(평촌),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_223bae23bf93,,portfolio_region,투자지역,portfolio_region,대한민국,,,,뉴코아아울렛(평촌),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_6526b194cc13,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경기도 부천시 오정구 삼정동 366-1, 366-10 토지 및 건물 전체 *366-1번지 일부",경기도 부천시 삼정동 366-1,,,부천카스퀘어담보대출,,,asset_code,pending,building_cache.json,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_6526b194cc13,,business_stage,사업단계,business_stage,특수상황,,,,부천카스퀘어담보대출,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6526b194cc13,,asset_type,기초자산,asset_type,특별자산,,,,부천카스퀘어담보대출,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6526b194cc13,,portfolio_region,투자지역,portfolio_region,대한민국,,,,부천카스퀘어담보대출,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_5eda17cd5cf3,,business_stage,사업단계,business_stage,운영/실물,,,,광명 역세권지구 복합시설 신축 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_5eda17cd5cf3,,asset_type,기초자산,asset_type,호텔,,,,광명 역세권지구 복합시설 신축 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_5eda17cd5cf3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,광명 역세권지구 복합시설 신축 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_2652e06dfeaa,,business_stage,사업단계,business_stage,특수상황,,,,평택아디다스물류센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_2652e06dfeaa,,portfolio_region,투자지역,portfolio_region,대한민국,,,,평택아디다스물류센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_30c376cd6730,,address_text,"전체주소(시/도, 구/군 포함)",address_text,이지스312호,사동 1422-15,,,이지스312호 수익증권,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_30c376cd6730,,business_stage,사업단계,business_stage,개발,,,,이지스312호 수익증권,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_30c376cd6730,,asset_type,기초자산,asset_type,오피스복합,,,,이지스312호 수익증권,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_30c376cd6730,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스312호 수익증권,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_53a61027bef6,,business_stage,사업단계,business_stage,운영/실물,,,,스타필드(고양) (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_53a61027bef6,,portfolio_region,투자지역,portfolio_region,대한민국,,,,스타필드(고양) (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6e943e2850e9,,business_stage,사업단계,business_stage,운영/실물,,,,고양시 화정동 아이씨티일산,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6e943e2850e9,,asset_type,기초자산,asset_type,주거,,,,고양시 화정동 아이씨티일산,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6e943e2850e9,,portfolio_region,투자지역,portfolio_region,대한민국,,,,고양시 화정동 아이씨티일산,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_cf7655c37f5e,,business_stage,사업단계,business_stage,운영/실물,,,,일산CLC,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_cf7655c37f5e,,asset_type,기초자산,asset_type,리테일,,,,일산CLC,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_cf7655c37f5e,,portfolio_region,투자지역,portfolio_region,대한민국,,,,일산CLC,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_c9b5f50bc992,,business_stage,사업단계,business_stage,운영/실물,,,,뉴코아아울렛(일산),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_c9b5f50bc992,,asset_type,기초자산,asset_type,리테일,,,,뉴코아아울렛(일산),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_c9b5f50bc992,,portfolio_region,투자지역,portfolio_region,대한민국,,,,뉴코아아울렛(일산),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ee5b4d0511ec,,business_stage,사업단계,business_stage,부실,,,,구리시 수택동 주거용 오피스텔 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ee5b4d0511ec,,portfolio_region,투자지역,portfolio_region,대한민국,,,,구리시 수택동 주거용 오피스텔 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_288840e4c692,,business_stage,사업단계,business_stage,운영/실물,,,,하남미사우성르보아파크,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_288840e4c692,,asset_type,기초자산,asset_type,주거,,,,하남미사우성르보아파크,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_288840e4c692,,portfolio_region,투자지역,portfolio_region,대한민국,,,,하남미사우성르보아파크,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_84491d5860d7,,business_stage,사업단계,business_stage,운영/실물,,,,하남데이터센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_84491d5860d7,,asset_type,기초자산,asset_type,데이터센터,,,,하남데이터센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_84491d5860d7,,portfolio_region,투자지역,portfolio_region,대한민국,,,,하남데이터센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_b1a009f2fa36,,business_stage,사업단계,business_stage,운영/실물,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_b1a009f2fa36,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8d2911b657d8,,business_stage,사업단계,business_stage,운영/실물,,,,파주 운정지구 오피스 개발사업,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8d2911b657d8,,asset_type,기초자산,asset_type,오피스,,,,파주 운정지구 오피스 개발사업,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8d2911b657d8,,portfolio_region,투자지역,portfolio_region,대한민국,,,,파주 운정지구 오피스 개발사업,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6f4f44b4c3aa,,business_stage,사업단계,business_stage,운영/실물,,,,도지물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6f4f44b4c3aa,,asset_type,기초자산,asset_type,물류센터,,,,도지물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6f4f44b4c3aa,,portfolio_region,투자지역,portfolio_region,대한민국,,,,도지물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_0264aa763175,,business_stage,사업단계,business_stage,운영/실물,,,,덕평CJ물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_0264aa763175,,asset_type,기초자산,asset_type,물류센터,,,,덕평CJ물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_0264aa763175,,portfolio_region,투자지역,portfolio_region,대한민국,,,,덕평CJ물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_5afa53495f87,,business_stage,사업단계,business_stage,운영/실물,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_5afa53495f87,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_349f44ccfd1f,,business_stage,사업단계,business_stage,운영/실물,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_349f44ccfd1f,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스전문투자형사모부동산투자신탁제404호,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_52adbb346181,,business_stage,사업단계,business_stage,운영/실물,,,,안성홈플러스물류센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_52adbb346181,,portfolio_region,투자지역,portfolio_region,대한민국,,,,안성홈플러스물류센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_109318d66df6,,business_stage,사업단계,business_stage,운영/실물,,,,화성 석포리 물류센터,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_109318d66df6,,portfolio_region,투자지역,portfolio_region,대한민국,,,,화성 석포리 물류센터,,,asset_code,pending,building_cache.json,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_75c6cda594b3,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경기도 화성시 반송동 96/98번지,경기도 화성시 동탄구 반송동 96,,,타임테라스동탄,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_75c6cda594b3,,business_stage,사업단계,business_stage,운영/실물,,,,타임테라스동탄,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_75c6cda594b3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,타임테라스동탄,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8f4a16aa66fa,,portfolio_region,투자지역,portfolio_region,대한민국,,,,여주쿠팡물류센터,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_3f3767149c5b,,business_stage,사업단계,business_stage,운영/실물,,,,여주 본두리 물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_3f3767149c5b,,portfolio_region,투자지역,portfolio_region,대한민국,,,,여주 본두리 물류센터 (투자),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_3a33a41d444e,,business_stage,사업단계,business_stage,운영/실물,,,,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_3a33a41d444e,,asset_type,기초자산,asset_type,주거,,,,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_3a33a41d444e,,portfolio_region,투자지역,portfolio_region,대한민국,,,,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_0bbbe8c5910d,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"충북 충주시 대소원면 완오리 1165, 1166, 1167(건물 위), 충주시 대소원면 완오리 1155(건물위), 충주시 대소원면 영평리 840 (건물 위)",충청북도 충주시 대소원면 완오리 1165,,,이지스일반사모투자신탁435호(태양광),,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_0bbbe8c5910d,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스일반사모투자신탁435호(태양광),,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_e6eadbaa08bd,,address_text,"전체주소(시/도, 구/군 포함)",address_text,충청북도 보은군 탄부면 평각상장로 230,충청북도 보은군 탄부면 상장리 643-3,,,클럽디 속리산,,,asset_code,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_e6eadbaa08bd,,business_stage,사업단계,business_stage,운영/실물,,,,클럽디 속리산,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
